product_id,date,price,event,product_name,category,rating,num_reviews,price_change,price_change_pct,roll_mean_7,roll_std_7,suspicious,iforest_score,iforest_anomaly
1,2025-06-15,97.3,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.980000000000004,-1.994359387590661,101.96857142857142,3.858334824642326,False,0.12385137376648792,1
1,2025-06-16,93.09,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-4.209999999999994,-4.3268242548818,99.75428571428571,3.872655665659159,False,0.08113091174916798,1
1,2025-06-17,91.01,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-2.0799999999999983,-2.234396820281448,97.71571428571428,4.219466226680253,False,0.14657944019006425,1
1,2025-06-18,91.54,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.5300000000000011,0.5823535875178587,96.18999999999998,4.250090195121359,False,0.13942801779330072,1
1,2025-06-19,87.93,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-3.61,-3.943631199475639,94.26571428571428,4.537675091728718,False,0.08476358891307723,1
1,2025-06-20,89.55,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.6199999999999903,1.8423746161719377,92.8142857142857,4.110842805487529,False,0.13926830859511352,1
1,2025-06-21,90.9,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.3500000000000083,1.507537688442229,91.61714285714288,2.97828650001817,False,0.1925704026335543,1
1,2025-06-22,87.13,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-3.77000000000001,-4.147414741474154,90.16428571428573,2.093050860529168,False,0.13954984901355283,1
1,2025-06-23,87.31,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.1800000000000068,0.2065878572248491,89.33857142857143,1.875263790967615,False,0.2264778924966495,1
1,2025-06-24,90.7,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,3.390000000000001,3.882716756385296,89.29428571428572,1.83238330363178,False,0.11936830662553877,1
1,2025-06-25,91.84,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.1400000000000006,1.2568908489525965,89.33714285714284,1.8960635914591804,False,0.21284932185273386,1
1,2025-06-26,93.6,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.759999999999991,1.9163763066202044,90.14714285714284,2.3512246049361423,False,0.188241135359639,1
1,2025-06-27,91.52,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-2.0799999999999983,-2.222222222222225,90.42857142857144,2.3854868725372618,False,0.19165306294590967,1
1,2025-06-28,88.06,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-3.4599999999999937,-3.780594405594395,90.02285714285713,2.5291284024719736,False,0.16418358957669443,1
1,2025-06-29,86.98,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.0799999999999983,-1.226436520554164,90.00142857142858,2.5581922560760693,False,0.20842160943485066,1
1,2025-06-30,85.85,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.1300000000000097,-1.2991492297079854,89.79285714285713,2.856342149706583,False,0.19904985694729788,1
1,2025-07-01,84.0,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.8499999999999943,-2.1549213744903817,88.83571428571427,3.5419761769519464,False,0.1561335357737691,1
1,2025-07-02,82.49,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.5100000000000051,-1.797619047619059,87.5,3.958682440745465,False,0.14800773514501098,1
1,2025-07-03,81.85,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.6400000000000006,-0.7758516183779873,85.82142857142857,3.391565167546396,False,0.17210980913539903,1
1,2025-07-04,81.71,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.1400000000000005,-0.1710445937690874,84.41999999999999,2.572236381050472,False,0.20107607449312226,1
1,2025-07-05,80.73,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.9799999999999898,-1.1993636029861587,83.37285714285714,2.323407800951726,False,0.185838763758516,1
1,2025-07-06,83.34,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,2.6099999999999994,3.2329988851727887,82.85285714285713,1.707148834418549,False,0.13859659064414853,1
1,2025-07-07,82.69,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.6500000000000057,-0.7799376049916096,82.40142857142857,1.0880629358545344,False,0.19153329584644585,1
1,2025-07-08,83.01,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.3200000000000074,0.3869875438384351,82.25999999999999,0.8923937845290577,False,0.19940467574309334,1
1,2025-07-09,83.86,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.8499999999999943,1.023973015299351,82.45571428571428,1.0814474427488447,False,0.197538383282097,1
1,2025-07-10,84.11,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.25,0.2981159074648243,82.77857142857144,1.2011997970281296,False,0.205639180738529,1
1,2025-07-11,85.46,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.3499999999999943,1.605041017714881,83.3142857142857,1.454680459102525,False,0.19932360349284656,1
1,2025-07-12,86.35,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.8900000000000006,1.041422887900767,84.11714285714287,1.336758695323634,False,0.20976704179147265,1
1,2025-07-13,87.32,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.9699999999999988,1.1233352634626437,84.68571428571428,1.7374776463103423,False,0.21902384585223178,1
1,2025-07-14,89.13,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.8100000000000025,2.072835547411822,85.60571428571428,2.158586398107525,False,0.20272256900575253,1
1,2025-07-15,92.03,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,2.9000000000000057,3.253674408167861,86.89428571428572,2.911693992294097,False,0.14359961806134092,1
1,2025-07-16,89.49,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-2.5400000000000063,-2.759969575138544,87.69857142857143,2.704024337732055,False,0.18485807097693852,1
1,2025-07-17,88.98,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.5099999999999909,-0.5698960777740458,88.39428571428572,2.2078108097000197,False,0.22635097641883367,1
1,2025-07-18,88.88,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.1000000000000085,-0.1123848055742948,88.88285714285715,1.7889262541694757,False,0.2205156691677324,1
1,2025-07-19,90.21,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.3299999999999983,1.4963996399639967,89.4342857142857,1.438689880213336,False,0.20830665956618655,1
1,2025-07-20,52.31,sale,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-37.89999999999999,-42.013080589735054,84.43285714285715,14.207165697029678,True,-0.15711571361191345,-1
1,2025-07-21,52.62,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.3099999999999951,0.5926209137832039,79.21714285714286,18.30587493519108,False,-0.022868493788111066,-1
1,2025-07-22,49.93,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-2.6899999999999977,-5.112124667426832,73.20285714285714,20.211367852676133,False,-0.04604880560172597,-1
1,2025-07-23,49.55,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.3800000000000025,-0.761065491688373,67.49714285714285,20.48290646228843,False,-0.015944504471456122,-1
1,2025-07-24,49.99,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.4400000000000048,0.8879919273461212,61.92714285714286,18.90815231082942,False,0.007330311121178323,1
1,2025-07-25,49.6,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.3900000000000005,-0.7801560312062472,56.31571428571429,15.001079802404073,False,0.012750064179900766,1
1,2025-07-26,50.39,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.7899999999999991,1.5927419354838657,50.62714285714286,1.2888588529615472,False,0.2507344701930213,1
1,2025-07-27,50.41,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.019999999999996,0.0396904147648369,50.355714285714285,1.0540692125103177,False,0.27238048717376684,1
1,2025-07-28,52.16,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.75,3.471533425907558,50.290000000000006,0.89112288714869,False,0.2177005141266123,1
1,2025-07-29,53.1,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.9400000000000048,1.8021472392638185,50.74285714285714,1.3598739437379317,False,0.24822928780633474,1
1,2025-07-30,53.08,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.0200000000000031,-0.0376647834275045,51.24714285714286,1.491908333709106,False,0.25649829366721155,1
1,2025-07-31,52.92,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.1599999999999966,-0.3014318010550076,51.66571428571428,1.491440658590023,False,0.25086802723766033,1
1,2025-08-01,52.32,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.6000000000000014,-1.13378684807256,52.05428571428571,1.1867582896678834,False,0.25769210817281113,1
1,2025-08-02,51.91,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.4100000000000037,-0.7836391437308965,52.271428571428565,0.9461576431623252,False,0.27544836679415646,1
1,2025-08-03,52.57,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.6600000000000037,1.2714313234444274,52.58,0.4706378650302126,False,0.25267556227871557,1
1,2025-08-04,52.19,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.3800000000000025,-0.7228457295035184,52.58428571428571,0.4662923668995321,False,0.25441134317147557,1
1,2025-08-05,53.62,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.4299999999999995,2.7399885035447324,52.65857142857143,0.5877479213470798,False,0.23007034381845382,1
1,2025-08-06,53.47,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.1499999999999985,-0.279746363297273,52.71428571428572,0.6495859487104834,False,0.27530604952563614,1
1,2025-08-07,54.89,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.4200000000000017,2.655694782120821,52.99571428571429,1.0542589362970085,False,0.2318299074598112,1
1,2025-08-08,53.45,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.4399999999999975,-2.6234286755328795,53.15714285714285,1.0194886673511077,False,0.2334908826801383,1
1,2025-08-09,53.76,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.3099999999999951,0.5799812909260904,53.42142857142857,0.8713290341280255,False,0.2763370913694546,1
1,2025-08-10,52.95,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.8099999999999952,-1.506696428571419,53.47571428571428,0.8197531568072364,False,0.2664848784379488,1
1,2025-08-11,51.75,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.2000000000000028,-2.2662889518413665,53.41285714285714,0.942456263984701,False,0.24656371925786147,1
1,2025-08-12,52.95,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.2000000000000028,2.3188405797101463,53.31714285714286,0.95188784853609,False,0.2572295784726961,1
1,2025-08-13,53.84,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.8900000000000006,1.6808309726156656,53.37,0.9718538984848446,False,0.262520335541379,1
1,2025-08-14,53.82,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.0200000000000031,-0.0371471025260139,53.21714285714285,0.752279076888357,False,0.2862500201542254,1
1,2025-08-15,53.36,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.4600000000000008,-0.8547008547008517,53.20428571428572,0.7483951082786597,False,0.277669657106004,1
1,2025-08-16,53.84,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.480000000000004,0.8995502248875686,53.21571428571429,0.7588336915482609,False,0.2738016103456377,1
1,2025-08-17,55.38,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.5399999999999991,2.8603268945022187,53.56285714285715,1.097340941939804,False,0.21976470996915198,1
1,2025-08-18,54.79,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.5900000000000034,-1.06536655832431,53.99714285714286,0.8290700470149306,False,0.2658333874757772,1
1,2025-08-19,54.75,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.0399999999999991,-0.0730060229968909,54.25428571428571,0.7224462412032949,False,0.2746370257064073,1
1,2025-08-20,55.1,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.3500000000000014,0.6392694063926951,54.434285714285714,0.7581085485791402,False,0.2696564844711014,1
1,2025-08-21,54.1,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.0,-1.814882032667875,54.47428571428572,0.7270455543467941,False,0.26037657422328037,1
1,2025-08-22,53.52,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.5799999999999983,-1.072088724584097,54.49714285714286,0.6876218506737602,False,0.2704240009819514,1
1,2025-08-23,55.08,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.5599999999999952,2.914798206278024,54.67428571428571,0.6487387029938204,False,0.22172504302754525,1
1,2025-08-24,55.79,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.7100000000000009,1.289034132171385,54.73285714285714,0.7357471097625933,False,0.2513326412146756,1
1,2025-08-25,54.34,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.4499999999999955,-2.59903208460297,54.66857142857143,0.7494537693421459,False,0.2340021684662349,1
1,2025-08-26,53.1,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.240000000000002,-2.2819285977180748,54.432857142857145,0.9517477657047588,False,0.25226205817479813,1
1,2025-08-27,54.7,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.6000000000000014,3.0131826741996326,54.37571428571429,0.9163670506018649,False,0.2296149740678538,1
1,2025-08-28,55.66,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.9599999999999936,1.755027422303468,54.59857142857143,1.0217701726486634,False,0.24731054256014218,1
1,2025-08-29,55.79,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.1300000000000025,0.233560905497665,54.92285714285714,0.9818471416284776,False,0.25655877311282926,1
1,2025-08-30,55.5,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.2899999999999991,-0.5198064169205985,54.98285714285714,1.0055962457785994,False,0.2606658185975971,1
1,2025-08-31,54.32,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.1799999999999995,-2.1261261261261266,54.77285714285714,0.9614696092565844,False,0.24768608475521936,1
1,2025-09-01,54.26,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.0600000000000022,-0.1104565537555224,54.761428571428574,0.9679261089469346,False,0.27661561333065154,1
1,2025-09-02,54.02,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.2399999999999948,-0.442314780685582,54.892857142857146,0.7404663909933241,False,0.28097049843772115,1
1,2025-09-03,55.65,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.6299999999999957,3.0174009626064318,55.02857142857143,0.7849507112219354,False,0.22339553246907312,1
1,2025-09-04,55.94,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.2899999999999991,0.5211141060197599,55.068571428571424,0.8284207580578579,False,0.25569897356180143,1
1,2025-09-05,54.89,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.0499999999999972,-1.877011083303537,54.940000000000005,0.7652232789629896,False,0.2515558642320927,1
1,2025-09-06,46.87,sale,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-8.020000000000003,-14.61104026234288,53.707142857142856,3.10067580959227,False,-0.0043051033568825,-1
1,2025-09-07,46.7,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.1699999999999946,-0.36270535523788,52.61857142857144,4.043815972450751,False,0.18341700434162822,1
1,2025-09-08,45.86,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.8400000000000034,-1.798715203426127,51.41857142857143,4.6729484930874,False,0.16954568293051642,1
1,2025-09-09,45.39,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.4699999999999988,-1.024858264282602,50.18571428571429,4.999256135142716,False,0.15934777738642536,1
1,2025-09-10,44.36,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.0300000000000011,-2.269222295659834,48.57285714285714,4.75791871265059,False,0.15453879470486043,1
1,2025-09-11,44.88,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.5200000000000031,1.1722272317403082,46.99285714285715,3.59894296650984,False,0.1664968535222991,1
1,2025-09-12,44.87,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.0100000000000051,-0.0222816399287117,45.56142857142857,0.958565396333382,False,0.28213762646103613,1
1,2025-09-13,45.34,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.4700000000000059,1.0474704702474025,45.34285714285715,0.7654348281797927,False,0.28022145642064766,1
1,2025-09-14,46.37,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.029999999999994,2.271724746360815,45.29571428571428,0.6724298511830458,False,0.25503201584920193,1
1,2025-09-15,45.52,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.8499999999999943,-1.833081733879649,45.24714285714286,0.6361790703284397,False,0.25987537511234593,1
1,2025-09-16,46.99,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.4699999999999989,3.2293497363796053,45.47571428571428,0.9201242152170124,False,0.2315145172368232,1
1,2025-09-17,46.42,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.5700000000000003,-1.2130240476697196,45.77,0.8286937512335225,False,0.2773485977260697,1
1,2025-09-18,46.68,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.259999999999998,0.5601034037052921,46.027142857142856,0.7845957406146383,False,0.28770968506560013,1
1,2025-09-19,46.1,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.5799999999999983,-1.2425021422450722,46.20285714285715,0.5977377988638766,False,0.2687854822477133,1
1,2025-09-20,44.5,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-1.6000000000000014,-3.470715835141003,46.08285714285714,0.8364750302254296,False,0.2060333551752187,1
1,2025-09-21,44.92,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.4200000000000017,0.9438202247191052,45.87571428571429,0.9280419735992887,False,0.27842889976639873,1
1,2025-09-22,45.71,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.7899999999999991,1.7586821015137977,45.90285714285714,0.9186351159141668,False,0.26927290088786215,1
1,2025-09-23,45.93,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.2199999999999988,0.4812951214176353,45.75142857142857,0.7875791721351637,False,0.2864369241511022,1
1,2025-09-24,45.98,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.0499999999999971,0.108861310690167,45.68857142857143,0.7415395824776373,False,0.28668610187913707,1
1,2025-09-25,45.82,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.1599999999999966,-0.3479773814701992,45.565714285714286,0.6093673534320065,False,0.28000718268162816,1
1,2025-09-26,46.87,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,1.0499999999999972,2.2915757311217755,45.675714285714285,0.7701700492502029,False,0.2601134924662807,1
1,2025-09-27,47.77,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.9000000000000057,1.9202048218476708,46.142857142857146,0.9160734010932916,False,0.26734867068033835,1
1,2025-09-28,47.08,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.6900000000000048,-1.444421184844058,46.451428571428565,0.790726007570114,False,0.2732391035440165,1
1,2025-09-29,46.97,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,-0.1099999999999994,-0.2336448598130869,46.63142857142857,0.7352874397456899,False,0.28662163671747465,1
1,2025-09-30,47.64,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.6700000000000017,1.426442410048967,46.87571428571429,0.747369991879562,False,0.2771520253840915,1
1,2025-10-01,47.74,,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,3.9,120,0.1000000000000014,0.2099076406381295,47.12714285714286,0.6896306810102235,False,0.2791168531786991,1
